Related_Source	Relation	Dhule_Site	Related_Site	Item	Gloss	Dhule_PDF_Page	Related_PDF_Pages	Dhule_Status	Dhule_Form	Related_Status	Related_Forms	Related_Entry_Keys	Comparison	Dhule_Disposition	Related_Disposition	Evidence
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	158	eight	122	139	attested	aʈ	attested	aʈ	silbareli2018:g158:sil-bareli-2018-bareli-pauri-mandvi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	159	nine	122	139	attested	nʌo	attested	nʌo	silbareli2018:g159:sil-bareli-2018-bareli-pauri-mandvi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	160	ten	123	139	attested	ɖoh	attested	d̪oh	silbareli2018:g160:sil-bareli-2018-bareli-pauri-mandvi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	161	eleven	123	140	attested	igjʌr	attested	igjɑɾ	silbareli2018:g161:sil-bareli-2018-bareli-pauri-mandvi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	162	twelve	123	140	attested	bar	attested	bar	silbareli2018:g162:sil-bareli-2018-bareli-pauri-mandvi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	163	twenty	123	140	attested	βihi	attested	βihi	silbareli2018:g163:sil-bareli-2018-bareli-pauri-mandvi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	164	one_hundred	123	141	attested	ek-ho	attested	ek-ho	silbareli2018:g164:sil-bareli-2018-bareli-pauri-mandvi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	165	who?	124	141	attested	kuɳ	attested	kuɳ	silbareli2018:g165:sil-bareli-2018-bareli-pauri-mandvi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	166	what?	124	141	attested	kai	attested	kai	silbareli2018:g166:sil-bareli-2018-bareli-pauri-mandvi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	167	where?	124	142	attested	kã	attested	kã	silbareli2018:g167:sil-bareli-2018-bareli-pauri-mandvi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	168	when?	124	142	attested	keʈijʌr	attested	keti̪jur	silbareli2018:g168:sil-bareli-2018-bareli-pauri-mandvi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	169	how_many?	124	142	attested	koʈʌra	attested	kotʌ̪ɾa	silbareli2018:g169:sil-bareli-2018-bareli-pauri-mandvi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	170	what_kind?	125	143	attested	kalʈaɳ	attested	kʌjni	silbareli2018:g170:sil-bareli-2018-bareli-pauri-mandvi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	171	this	125	143	attested	jo	attested	jo	silbareli2018:g171:sil-bareli-2018-bareli-pauri-mandvi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	172	that	125	143	attested	tʃo	attested	tʃo	silbareli2018:g172:sil-bareli-2018-bareli-pauri-mandvi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	173	these	125	144	attested	ju	attested	ja	silbareli2018:g173:sil-bareli-2018-bareli-pauri-mandvi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	174	those	125	144	attested	tʃju	attested	tʃjɑ	silbareli2018:g174:sil-bareli-2018-bareli-pauri-mandvi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	175	same	126	144	attested	harkʌ	attested	harkʌ	silbareli2018:g175:sil-bareli-2018-bareli-pauri-mandvi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	176	different	126	145	attested	dʒuɖo	attested	d̪zu̪ d̪o	silbareli2018:g176:sil-bareli-2018-bareli-pauri-mandvi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	177	whole	126	145	attested	akhlo	attested	akhlo	silbareli2018:g177:sil-bareli-2018-bareli-pauri-mandvi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	178	broken	126	145	attested	phuʈʈo	attested	phuʈɬo	silbareli2018:g178:sil-bareli-2018-bareli-pauri-mandvi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	179	few	126	146	attested	t̪huɖo	attested	th̪uɖo	silbareli2018:g179:sil-bareli-2018-bareli-pauri-mandvi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	180	many	127	146	attested	hoʈo	attested	hoũʈo	silbareli2018:g180:sil-bareli-2018-bareli-pauri-mandvi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	181	all	127	146	attested	akho	attested	akho	silbareli2018:g181:sil-bareli-2018-bareli-pauri-mandvi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	182	eat	127	147	attested	khaɖʌlo	attested	khadʌlo	silbareli2018:g182:sil-bareli-2018-bareli-pauri-mandvi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	183	bite	127	147	attested	tsaolo	attested	tsaoɭo	silbareli2018:g183:sil-bareli-2018-bareli-pauri-mandvi:i1	same-source-representation-differs	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
varkey-vunnamatla2018bareli	later-republication-of-dhule-list	MAN	sil-bareli-2018-bareli-pauri-mandvi	184	to-be_hungry	127	147	attested	bukhlo	attested	bukhlo	silbareli2018:g184:sil-bareli-2018-bareli-pauri-mandvi:i1	exact-single-form	primary-target-install-candidate	retain later citation/reading; merge only if complete compiled lexical identity agrees	ESR 2018-011 Appendix C.2 identifies this list as sourced from Watters's Dhule district report; later form text is post-freeze reconciliation evidence only
