Kurux,,məⁱjə,sky,,məⁱjə,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kurux[p. 38, wordlist item 1, site A Dima]",,,silkurux2011:i001:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,tʃitʃʰi,fire,,tʃitʃʰi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 165, site C Boldipukur]",,,silkurux2011:i165:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,tʃitʃʰi,fire,,tʃitʃʰi,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 165, site C Boldipukur]",,,silkurux2011:i165:C:2,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,tʃitʃi,fire,,tʃitʃi,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 165, site D Lohanipara]",,,silkurux2011:i165:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,tʃitʃi,fire,,tʃitʃi,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 165, site E Dulhapur]",,,silkurux2011:i165:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,tʃind,ashes,,tʃind,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 166, site A Dima]",,,silkurux2011:i166:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,tʃindi,ashes,,tʃindi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 166, site B Gabindanagar]",,,silkurux2011:i166:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,tʃindi,ashes,,tʃindi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 166, site C Boldipukur]",,,silkurux2011:i166:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,tʃindi,ashes,,tʃindi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 166, site D Lohanipara]",,,silkurux2011:i166:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,tʃindi,ashes,,tʃindi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 166, site E Dulhapur]",,,silkurux2011:i166:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,dʰuŋgijɛ,smoke,,dʰuŋgijɛ,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 167, site A Dima]",,,silkurux2011:i167:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,duŋga,smoke,,duŋga,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 167, site B Gabindanagar]",,,silkurux2011:i167:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,duŋga,smoke,,duŋga,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 167, site C Boldipukur]",,,silkurux2011:i167:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,duŋga,smoke,,duŋga,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 167, site D Lohanipara]",,,silkurux2011:i167:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,duŋgu,smoke,,duŋgu,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 167, site E Dulhapur]",,,silkurux2011:i167:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,mombati,candle,,mombati,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 168, site B Gabindanagar]",,,silkurux2011:i168:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,mombati,candle,,mombati,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 168, site C Boldipukur]",,,silkurux2011:i168:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,mombati,candle,,mombati,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 168, site D Lohanipara]",,,silkurux2011:i168:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,mombati,candle,,mombati,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 168, site E Dulhapur]",,,silkurux2011:i168:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,nou̯ka,boat,,nou̯ka,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 169, site B Gabindanagar]",,,silkurux2011:i169:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,nau̯,boat,,nau̯,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 169, site C Boldipukur]",,,silkurux2011:i169:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,nau̯,boat,,nau̯,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 169, site D Lohanipara]",,,silkurux2011:i169:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,lau̯kɛ,boat,,lau̯kɛ,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 169, site E Dulhapur]",,,silkurux2011:i169:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,dɛhɛrɛ,road,,dɛhɛrɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 170, site A Dima]",,,silkurux2011:i170:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,daharɛ,road,,daharɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 170, site B Gabindanagar]",,,silkurux2011:i170:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,daharɛ,road,,daharɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 170, site C Boldipukur]",,,silkurux2011:i170:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,daharɛ,road,,daharɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 170, site D Lohanipara]",,,silkurux2011:i170:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,daharɛ,road,,daharɛ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 170, site E Dulhapur]",,,silkurux2011:i170:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,gəl,to go,,gəl,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 172, site A Dima]",,,silkurux2011:i172:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,kal,to go,,kal,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 172, site B Gabindanagar]",,,silkurux2011:i172:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,kal,to go,,kal,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 172, site C Boldipukur]",,,silkurux2011:i172:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,kal,to go,,kal,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 172, site D Lohanipara]",,,silkurux2011:i172:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,kal,to go,,kal,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 172, site E Dulhapur]",,,silkurux2011:i172:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,bɛr,to come,,bɛr,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 173, site A Dima]",,,silkurux2011:i173:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,bar,to come,,bar,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 173, site B Gabindanagar]",,,silkurux2011:i173:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,bar,to come,,bar,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 173, site C Boldipukur]",,,silkurux2011:i173:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,bar,to come,,bar,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 173, site D Lohanipara]",,,silkurux2011:i173:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,bar,to come,,bar,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 173, site E Dulhapur]",,,silkurux2011:i173:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,idʒu,to stand,,idʒu,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 174, site B Gabindanagar]",,,silkurux2011:i174:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,idʒu,to stand,,idʒu,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 174, site C Boldipukur]",,,silkurux2011:i174:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,idʒu,to stand,,idʒu,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 174, site D Lohanipara]",,,silkurux2011:i174:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,idʒu,to stand,,idʒu,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 174, site E Dulhapur]",,,silkurux2011:i174:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,ok,to sit,,ok,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 175, site A Dima]",,,silkurux2011:i175:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,ok,to sit,,ok,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 175, site B Gabindanagar]",,,silkurux2011:i175:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,ok,to sit,,ok,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 175, site C Boldipukur]",,,silkurux2011:i175:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,ok,to sit,,ok,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 175, site D Lohanipara]",,,silkurux2011:i175:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,ok,to sit,,ok,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 175, site E Dulhapur]",,,silkurux2011:i175:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,tʃut,to lie down,,tʃut,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 176, site A Dima]",,,silkurux2011:i176:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,bɛdɽo,to lie down,,bɛdɽo,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 176, site B Gabindanagar]",,,silkurux2011:i176:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,bɛdɽo,to lie down,,bɛdɽo,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 176, site C Boldipukur]",,,silkurux2011:i176:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,bɛdɽo,to lie down,,bɛdɽo,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 176, site D Lohanipara]",,,silkurux2011:i176:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,bɛdɽo,to lie down,,bɛdɽo,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 176, site E Dulhapur]",,,silkurux2011:i176:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,ɛk,to walk,,ɛk,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 177, site A Dima]",,,silkurux2011:i177:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,ɛk,to walk,,ɛk,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 177, site B Gabindanagar]",,,silkurux2011:i177:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,ɛk,to walk,,ɛk,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 177, site C Boldipukur]",,,silkurux2011:i177:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,ɛk,to walk,,ɛk,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 177, site D Lohanipara]",,,silkurux2011:i177:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,ɛk,to walk,,ɛk,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 177, site E Dulhapur]",,,silkurux2011:i177:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,orakɛrɛ,to fly,,orakɛrɛ,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 178, site A Dima]",,,silkurux2011:i178:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,uriar,to fly,,uriar,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 178, site B Gabindanagar]",,,silkurux2011:i178:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,uriar,to fly,,uriar,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 178, site C Boldipukur]",,,silkurux2011:i178:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,uriar,to fly,,uriar,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 178, site D Lohanipara]",,,silkurux2011:i178:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,uriar,to fly,,uriar,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 178, site E Dulhapur]",,,silkurux2011:i178:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,kor,to enter,,kor,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 179, site B Gabindanagar]",,,silkurux2011:i179:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,kor,to enter,,kor,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 179, site C Boldipukur]",,,silkurux2011:i179:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,kor,to enter,,kor,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 179, site D Lohanipara]",,,silkurux2011:i179:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,kor,to enter,,kor,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 179, site E Dulhapur]",,,silkurux2011:i179:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,latʰ,to kick,,latʰ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 180, site B Gabindanagar]",,,silkurux2011:i180:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,latʰ,to kick,,latʰ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 180, site C Boldipukur]",,,silkurux2011:i180:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,lɔtʰ,to kick,,lɔtʰ,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 180, site D Lohanipara]",,,silkurux2011:i180:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,lɔtʰi,to kick,,lɔtʰi,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 180, site E Dulhapur]",,,silkurux2011:i180:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,ug,to swim,,ug,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 181, site B Gabindanagar]",,,silkurux2011:i181:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,ug,to swim,,ug,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 181, site C Boldipukur]",,,silkurux2011:i181:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,ug,to swim,,ug,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 181, site D Lohanipara]",,,silkurux2011:i181:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,ug,to swim,,ug,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 181, site E Dulhapur]",,,silkurux2011:i181:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,ɛr,to see,,ɛr,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 182, site A Dima]",,,silkurux2011:i182:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,ɛr,to see,,ɛr,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 182, site B Gabindanagar]",,,silkurux2011:i182:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,ɛr,to see,,ɛr,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 182, site C Boldipukur]",,,silkurux2011:i182:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,ɛr,to see,,ɛr,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 182, site D Lohanipara]",,,silkurux2011:i182:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,ɛr,to see,,ɛr,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 48, wordlist item 182, site E Dulhapur]",,,silkurux2011:i182:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,min,to hear,,min,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 49, wordlist item 183, site A Dima]",,,silkurux2011:i183:A:1,,,,dialect:Kurux:kurux2011-A-dima:Dima%20%28Dima%2C%20West%20Bengal%2C%20India%29
Kurux,,mɛn,to hear,,mɛn,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 49, wordlist item 183, site B Gabindanagar]",,,silkurux2011:i183:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,mɛn,to hear,,mɛn,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 49, wordlist item 183, site C Boldipukur]",,,silkurux2011:i183:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,mɛn,to hear,,mɛn,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 49, wordlist item 183, site D Lohanipara]",,,silkurux2011:i183:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,mɛn,to hear,,mɛn,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 49, wordlist item 183, site E Dulhapur]",,,silkurux2011:i183:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,xap,to wait,,xap,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 49, wordlist item 184, site B Gabindanagar]",,,silkurux2011:i184:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,xap,to wait,,xap,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 49, wordlist item 184, site C Boldipukur]",,,silkurux2011:i184:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,xap,to wait,,xap,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 49, wordlist item 184, site D Lohanipara]",,,silkurux2011:i184:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,xap,to wait,,xap,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 49, wordlist item 184, site E Dulhapur]",,,silkurux2011:i184:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,tʃixo,to cry,,tʃixo,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 49, wordlist item 185, site B Gabindanagar]",,,silkurux2011:i185:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,tʃiho,to cry,,tʃiho,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 49, wordlist item 185, site C Boldipukur]",,,silkurux2011:i185:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
Kurux,,tʃiho,to cry,,tʃiho,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 49, wordlist item 185, site D Lohanipara]",,,silkurux2011:i185:D:1,,,,dialect:Kurux:kurux2011-D-lohanipara:Lohanipara%20%28Lohanipara%2C%20Bangladesh%29
Kurux,,tʃixo,to cry,,tʃixo,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 49, wordlist item 185, site E Dulhapur]",,,silkurux2011:i185:E:1,,,,dialect:Kurux:kurux2011-E-dulhapur:Dulhapur%20%28Dulhapur%2C%20Bangladesh%29
Kurux,,bit,to cook,,bit,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 49, wordlist item 186, site B Gabindanagar]",,,silkurux2011:i186:B:1,,,,dialect:Kurux:kurux2011-B-gabindanagar:Gabindanagar%20%28Gabindanagar%2C%20Bangladesh%29
Kurux,,bit,to cook,,bit,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kurux[p. 49, wordlist item 186, site C Boldipukur]",,,silkurux2011:i186:C:1,,,,dialect:Kurux:kurux2011-C-boldipukur:Boldipukur%20%28Boldipukur%2C%20Bangladesh%29
