item	site_code	site_variant	manual_entry_key	manual_physical_page	manual_printed_page	manual_line_id	manual_gloss	manual_group	manual_status	manual_form	legacy_pdf_page	legacy_group	legacy_status	legacy_raw_form	legacy_entry_key	legacy_reason	gloss_match	group_match	comparison
174	0	1	silkurux2011:i174:0:1	49	48	P049-L031	to stand	2	attested	darano	48	2	attested	daɾano	silkurux2011:i174:0:1		true	true	form_difference
175	A	1	silkurux2011:i175:A:1	49	48	P049-L032	to sit	1	attested	ok	48	1	attested	ok	silkurux2011:i175:A:1		true	true	form_exact
175	B	1	silkurux2011:i175:B:1	49	48	P049-L032	to sit	1	attested	ok	48	1	attested	ok	silkurux2011:i175:B:1		true	true	form_exact
175	C	1	silkurux2011:i175:C:1	49	48	P049-L032	to sit	1	attested	ok	48	1	attested	ok	silkurux2011:i175:C:1		true	true	form_exact
175	D	1	silkurux2011:i175:D:1	49	48	P049-L032	to sit	1	attested	ok	48	1	attested	ok	silkurux2011:i175:D:1		true	true	form_exact
175	E	1	silkurux2011:i175:E:1	49	48	P049-L032	to sit	1	attested	ok	48	1	attested	ok	silkurux2011:i175:E:1		true	true	form_exact
175	0	1	silkurux2011:i175:0:1	49	48	P049-L033	to sit	2	attested	bɔʃa	48	2	attested	b ʃa	silkurux2011:i175:0:1		true	true	form_difference
176	A	1	silkurux2011:i176:A:1	49	48	P049-L036	to lie down	3	attested	tʃut	48	3	attested	tʃut	silkurux2011:i176:A:1		true	true	form_exact
176	B	1	silkurux2011:i176:B:1	49	48	P049-L034	to lie down	1	attested	bɛdɽo	48	1	unresolved	bɛ$ɽo		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
176	C	1	silkurux2011:i176:C:1	49	48	P049-L034	to lie down	1	attested	bɛdɽo	48	1	unresolved	bɛ$ɽo		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
176	D	1	silkurux2011:i176:D:1	49	48	P049-L034	to lie down	1	attested	bɛdɽo	48	1	unresolved	bɛ$ɽo		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
176	E	1	silkurux2011:i176:E:1	49	48	P049-L034	to lie down	1	attested	bɛdɽo	48	1	unresolved	bɛ$ɽo		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
176	0	1	silkurux2011:i176:0:1	49	48	P049-L035	to lie down	2	attested	ʃoa	48	2	attested	ʃoa	silkurux2011:i176:0:1		true	true	form_exact
177	A	1	silkurux2011:i177:A:1	49	48	P049-L037	to walk	1	attested	ɛk	48	1	attested	ɛk	silkurux2011:i177:A:1		true	true	form_exact
177	B	1	silkurux2011:i177:B:1	49	48	P049-L037	to walk	1	attested	ɛk	48	1	attested	ɛk	silkurux2011:i177:B:1		true	true	form_exact
177	C	1	silkurux2011:i177:C:1	49	48	P049-L037	to walk	1	attested	ɛk	48	1	attested	ɛk	silkurux2011:i177:C:1		true	true	form_exact
177	D	1	silkurux2011:i177:D:1	49	48	P049-L037	to walk	1	attested	ɛk	48	1	attested	ɛk	silkurux2011:i177:D:1		true	true	form_exact
177	E	1	silkurux2011:i177:E:1	49	48	P049-L037	to walk	1	attested	ɛk	48	1	attested	ɛk	silkurux2011:i177:E:1		true	true	form_exact
177	0	1	silkurux2011:i177:0:1	49	48	P049-L038	to walk	2	attested	hãʈa	48	2	unresolved	hat� a		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
178	A	1	silkurux2011:i178:A:1	49	48	P049-L041	to fly	3	attested	orakɛrɛ	48	3	attested	oɾakɛrɑ	silkurux2011:i178:A:1		true	true	form_difference
178	B	1	silkurux2011:i178:B:1	49	48	P049-L039	to fly	1	attested	uriar	48	1	attested	uɾiar	silkurux2011:i178:B:1		true	true	form_difference
178	C	1	silkurux2011:i178:C:1	49	48	P049-L039	to fly	1	attested	uriar	48	1	attested	uɾiar	silkurux2011:i178:C:1		true	true	form_difference
178	D	1	silkurux2011:i178:D:1	49	48	P049-L039	to fly	1	attested	uriar	48	1	attested	uɾiar	silkurux2011:i178:D:1		true	true	form_difference
178	E	1	silkurux2011:i178:E:1	49	48	P049-L039	to fly	1	attested	uriar	48	1	attested	uɾiar	silkurux2011:i178:E:1		true	true	form_difference
178	0	1	silkurux2011:i178:0:1	49	48	P049-L040	to fly	2	attested	ora	48	2	attested	oɽa	silkurux2011:i178:0:1		true	true	form_difference
179	A	1	silkurux2011:i179:A:1	49	48	P049-L042	to enter	0	blank		48	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
179	B	1	silkurux2011:i179:B:1	49	48	P049-L043	to enter	1	attested	kor	48	1	attested	kor	silkurux2011:i179:B:1		true	true	form_exact
179	C	1	silkurux2011:i179:C:1	49	48	P049-L043	to enter	1	attested	kor	48	1	attested	kor	silkurux2011:i179:C:1		true	true	form_exact
179	D	1	silkurux2011:i179:D:1	49	48	P049-L043	to enter	1	attested	kor	48	1	attested	kor	silkurux2011:i179:D:1		true	true	form_exact
179	E	1	silkurux2011:i179:E:1	49	48	P049-L043	to enter	1	attested	kor	48	1	attested	kor	silkurux2011:i179:E:1		true	true	form_exact
179	0	1	silkurux2011:i179:0:1	49	48	P049-L044	to enter	2	attested	dʰoka	48	2	unresolved	$hoka		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
180	A	1	silkurux2011:i180:A:1	49	48	P049-L045	to kick	0	blank		48	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
180	B	1	silkurux2011:i180:B:1	49	48	P049-L046	to kick	1	attested	latʰ	48	1	attested	lath	silkurux2011:i180:B:1		true	true	form_difference
180	C	1	silkurux2011:i180:C:1	49	48	P049-L046	to kick	1	attested	latʰ	48	1	attested	lath	silkurux2011:i180:C:1		true	true	form_difference
180	D	1	silkurux2011:i180:D:1	49	48	P049-L047	to kick	1	attested	lɔtʰ	48	1	attested	l th	silkurux2011:i180:D:1		true	true	form_difference
180	E	1	silkurux2011:i180:E:1	49	48	P049-L048	to kick	1	attested	lɔtʰi	48	1	attested	l thi	silkurux2011:i180:E:1		true	true	form_difference
180	0	1	silkurux2011:i180:0:1	49	48	P049-L049	to kick	2	attested	latʰi mara	48	2	attested	lathi maɾa	silkurux2011:i180:0:1		true	true	form_difference
181	A	1	silkurux2011:i181:A:1	49	48	P049-L050	to swim	0	blank		48	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
181	B	1	silkurux2011:i181:B:1	49	48	P049-L051	to swim	1	attested	ug	48	1	attested	uɡ	silkurux2011:i181:B:1		true	true	form_difference
181	C	1	silkurux2011:i181:C:1	49	48	P049-L051	to swim	1	attested	ug	48	1	attested	uɡ	silkurux2011:i181:C:1		true	true	form_difference
181	D	1	silkurux2011:i181:D:1	49	48	P049-L051	to swim	1	attested	ug	48	1	attested	uɡ	silkurux2011:i181:D:1		true	true	form_difference
181	E	1	silkurux2011:i181:E:1	49	48	P049-L051	to swim	1	attested	ug	48	1	attested	uɡ	silkurux2011:i181:E:1		true	true	form_difference
181	0	1	silkurux2011:i181:0:1	49	48	P049-L052	to swim	2	attested	ʃatar kaʈa	48	2	attested	ʃatar kata	silkurux2011:i181:0:1		true	true	form_difference
182	A	1	silkurux2011:i182:A:1	49	48	P049-L053	to see	1	attested	ɛr	48	1	attested	ɛr	silkurux2011:i182:A:1		true	true	form_exact
182	B	1	silkurux2011:i182:B:1	49	48	P049-L053	to see	1	attested	ɛr	48	1	attested	ɛr	silkurux2011:i182:B:1		true	true	form_exact
182	C	1	silkurux2011:i182:C:1	49	48	P049-L053	to see	1	attested	ɛr	48	1	attested	ɛr	silkurux2011:i182:C:1		true	true	form_exact
182	D	1	silkurux2011:i182:D:1	49	48	P049-L053	to see	1	attested	ɛr	48	1	attested	ɛr	silkurux2011:i182:D:1		true	true	form_exact
182	E	1	silkurux2011:i182:E:1	49	48	P049-L053	to see	1	attested	ɛr	48	1	attested	ɛr	silkurux2011:i182:E:1		true	true	form_exact
182	0	1	silkurux2011:i182:0:1	49	48	P049-L054	to see	2	attested	dɛkʰa	48	2	attested	dɛkha	silkurux2011:i182:0:1		true	true	form_difference
183	A	1	silkurux2011:i183:A:1	50	49	P050-L002	to hear	1	attested	min	49	1	attested	mɪn	silkurux2011:i183:A:1		true	true	form_difference
183	B	1	silkurux2011:i183:B:1	50	49	P050-L001	to hear	1	attested	mɛn	49	1	attested	mɛn	silkurux2011:i183:B:1		true	true	form_exact
183	C	1	silkurux2011:i183:C:1	50	49	P050-L001	to hear	1	attested	mɛn	49	1	attested	mɛn	silkurux2011:i183:C:1		true	true	form_exact
183	D	1	silkurux2011:i183:D:1	50	49	P050-L001	to hear	1	attested	mɛn	49	1	attested	mɛn	silkurux2011:i183:D:1		true	true	form_exact
183	E	1	silkurux2011:i183:E:1	50	49	P050-L001	to hear	1	attested	mɛn	49	1	attested	mɛn	silkurux2011:i183:E:1		true	true	form_exact
183	0	1	silkurux2011:i183:0:1	50	49	P050-L003	to hear	2	attested	ʃona	49	2	attested	ʃona	silkurux2011:i183:0:1		true	true	form_exact
184	A	1	silkurux2011:i184:A:1	50	49	P050-L004	to wait	0	blank		49	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
184	B	1	silkurux2011:i184:B:1	50	49	P050-L005	to wait	1	attested	xap	49	1	attested	xap	silkurux2011:i184:B:1		true	true	form_exact
184	C	1	silkurux2011:i184:C:1	50	49	P050-L005	to wait	1	attested	xap	49	1	attested	xap	silkurux2011:i184:C:1		true	true	form_exact
184	D	1	silkurux2011:i184:D:1	50	49	P050-L005	to wait	1	attested	xap	49	1	attested	xap	silkurux2011:i184:D:1		true	true	form_exact
184	E	1	silkurux2011:i184:E:1	50	49	P050-L005	to wait	1	attested	xap	49	1	attested	xap	silkurux2011:i184:E:1		true	true	form_exact
184	0	1	silkurux2011:i184:0:1	50	49	P050-L006	to wait	2	attested	ɔpɛkkʰa kɔra	49	2	attested	pɛkkha k ɾa	silkurux2011:i184:0:1		true	true	form_difference
185	A	1	silkurux2011:i185:A:1	50	49	P050-L007	to cry	0	blank		49	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
185	B	1	silkurux2011:i185:B:1	50	49	P050-L009	to cry	1	attested	tʃixo	49	1	attested	tʃixo	silkurux2011:i185:B:1		true	true	form_exact
185	C	1	silkurux2011:i185:C:1	50	49	P050-L008	to cry	1	attested	tʃiho	49	1	attested	tʃiho	silkurux2011:i185:C:1		true	true	form_exact
185	D	1	silkurux2011:i185:D:1	50	49	P050-L008	to cry	1	attested	tʃiho	49	1	attested	tʃiho	silkurux2011:i185:D:1		true	true	form_exact
185	E	1	silkurux2011:i185:E:1	50	49	P050-L009	to cry	1	attested	tʃixo	49	1	attested	tʃixo	silkurux2011:i185:E:1		true	true	form_exact
185	0	1	silkurux2011:i185:0:1	50	49	P050-L010	to cry	2	attested	kãda	49	2	unresolved	kad� a		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
186	A	1	silkurux2011:i186:A:1	50	49	P050-L011	to cook	0	blank		49	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
186	B	1	silkurux2011:i186:B:1	50	49	P050-L012	to cook	1	attested	bit	49	1	attested	bit	silkurux2011:i186:B:1		true	true	form_exact
186	C	1	silkurux2011:i186:C:1	50	49	P050-L012	to cook	1	attested	bit	49	1	attested	bit	silkurux2011:i186:C:1		true	true	form_exact
186	D	1	silkurux2011:i186:D:1	50	49	P050-L012	to cook	1	attested	bit	49	1	attested	bit	silkurux2011:i186:D:1		true	true	form_exact
186	E	1	silkurux2011:i186:E:1	50	49	P050-L012	to cook	1	attested	bit	49	1	attested	bit	silkurux2011:i186:E:1		true	true	form_exact
186	0	1	silkurux2011:i186:0:1	50	49	P050-L013	to cook	2	attested	ranna kɔra	49	2	attested	ranna k ɾa	silkurux2011:i186:0:1		true	true	form_difference
187	A	1	silkurux2011:i187:A:1	50	49	P050-L014	to boil (water)	0	blank		49	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
187	B	1	silkurux2011:i187:B:1	50	49	P050-L014	to boil (water)	0	blank		49	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
187	C	1	silkurux2011:i187:C:1	50	49	P050-L015	to boil (water)	1	attested	bit	49	1	attested	bit	silkurux2011:i187:C:1		true	true	form_exact
187	D	1	silkurux2011:i187:D:1	50	49	P050-L015	to boil (water)	1	attested	bit	49	1	attested	bit	silkurux2011:i187:D:1		true	true	form_exact
187	E	1	silkurux2011:i187:E:1	50	49	P050-L015	to boil (water)	1	attested	bit	49	1	attested	bit	silkurux2011:i187:E:1		true	true	form_exact
187	0	1	silkurux2011:i187:0:1	50	49	P050-L016	to boil (water)	2	attested	ʃiddʰo kɔra	49	2	attested	ʃiddho k ɾa	silkurux2011:i187:0:1		true	true	form_difference
188	A	1	silkurux2011:i188:A:1	50	49	P050-L017	to eat	1	attested	on	49	1	attested	on	silkurux2011:i188:A:1		true	true	form_exact
188	B	1	silkurux2011:i188:B:1	50	49	P050-L017	to eat	1	attested	on	49	1	attested	on	silkurux2011:i188:B:1		true	true	form_exact
188	C	1	silkurux2011:i188:C:1	50	49	P050-L017	to eat	1	attested	on	49	1	attested	on	silkurux2011:i188:C:1		true	true	form_exact
188	D	1	silkurux2011:i188:D:1	50	49	P050-L017	to eat	1	attested	on	49	1	attested	on	silkurux2011:i188:D:1		true	true	form_exact
188	E	1	silkurux2011:i188:E:1	50	49	P050-L017	to eat	1	attested	on	49	1	attested	on	silkurux2011:i188:E:1		true	true	form_exact
188	0	1	silkurux2011:i188:0:1	50	49	P050-L018	to eat	2	attested	kʰawa	49	2	attested	khawa	silkurux2011:i188:0:1		true	true	form_difference
189	A	1	silkurux2011:i189:A:1	50	49	P050-L019	to drink	1	attested	on	49	1	attested	on	silkurux2011:i189:A:1		true	true	form_exact
189	B	1	silkurux2011:i189:B:1	50	49	P050-L019	to drink	1	attested	on	49	1	attested	on	silkurux2011:i189:B:1		true	true	form_exact
189	C	1	silkurux2011:i189:C:1	50	49	P050-L019	to drink	1	attested	on	49	1	attested	on	silkurux2011:i189:C:1		true	true	form_exact
189	D	1	silkurux2011:i189:D:1	50	49	P050-L019	to drink	1	attested	on	49	1	attested	on	silkurux2011:i189:D:1		true	true	form_exact
189	E	1	silkurux2011:i189:E:1	50	49	P050-L019	to drink	1	attested	on	49	1	attested	on	silkurux2011:i189:E:1		true	true	form_exact
189	0	1	silkurux2011:i189:0:1	50	49	P050-L020	to drink	2	attested	pani kʰawa	49	2	attested	pani khawa	silkurux2011:i189:0:1		true	true	form_difference
190	A	1	silkurux2011:i190:A:1	50	49	P050-L023	to sing	3	attested	pɛd	49	3	attested	pɑd	silkurux2011:i190:A:1		true	true	form_difference
190	B	1	silkurux2011:i190:B:1	50	49	P050-L021	to sing	1	attested	dandi par	49	1	attested	dandi par	silkurux2011:i190:B:1		true	true	form_exact
190	C	1	silkurux2011:i190:C:1	50	49	P050-L021	to sing	1	attested	dandi par	49	1	attested	dandi par	silkurux2011:i190:C:1		true	true	form_exact
190	D	1	silkurux2011:i190:D:1	50	49	P050-L021	to sing	1	attested	dandi par	49	1	attested	dandi par	silkurux2011:i190:D:1		true	true	form_exact
190	E	1	silkurux2011:i190:E:1	50	49	P050-L021	to sing	1	attested	dandi par	49	1	attested	dandi par	silkurux2011:i190:E:1		true	true	form_exact
190	0	1	silkurux2011:i190:0:1	50	49	P050-L022	to sing	2	attested	gan gawa	49	2	attested	ɡan ɡawa	silkurux2011:i190:0:1		true	true	form_difference
191	A	1	silkurux2011:i191:A:1	50	49	P050-L026	to bite	3	attested	ɛlːɛ purmija	49	3	unresolved	ɑl%ɑ puɾmija		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
191	B	1	silkurux2011:i191:B:1	50	49	P050-L024	to bite	1	attested	tʃab	49	1	attested	tʃab	silkurux2011:i191:B:1		true	true	form_exact
191	C	1	silkurux2011:i191:C:1	50	49	P050-L024	to bite	1	attested	tʃab	49	1	attested	tʃab	silkurux2011:i191:C:1		true	true	form_exact
191	D	1	silkurux2011:i191:D:1	50	49	P050-L024	to bite	1	attested	tʃab	49	1	attested	tʃab	silkurux2011:i191:D:1		true	true	form_exact
191	E	1	silkurux2011:i191:E:1	50	49	P050-L024	to bite	1	attested	tʃab	49	1	attested	tʃab	silkurux2011:i191:E:1		true	true	form_exact
191	0	1	silkurux2011:i191:0:1	50	49	P050-L025	to bite	2	attested	kamɽano	49	2	attested	kamɽano	silkurux2011:i191:0:1		true	true	form_exact
192	A	1	silkurux2011:i192:A:1	50	49	P050-L027	to laugh	0	blank		49	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
192	B	1	silkurux2011:i192:B:1	50	49	P050-L029	to laugh	1	attested	alxo	49	1	attested	alxo	silkurux2011:i192:B:1		true	true	form_exact
192	C	1	silkurux2011:i192:C:1	50	49	P050-L028	to laugh	1	attested	alkʰo	49	1	attested	alkho	silkurux2011:i192:C:1		true	true	form_difference
192	D	1	silkurux2011:i192:D:1	50	49	P050-L028	to laugh	1	attested	alkʰo	49	1	attested	alkho	silkurux2011:i192:D:1		true	true	form_difference
192	E	1	silkurux2011:i192:E:1	50	49	P050-L028	to laugh	1	attested	alkʰo	49	1	attested	alkho	silkurux2011:i192:E:1		true	true	form_difference
192	0	1	silkurux2011:i192:0:1	50	49	P050-L030	to laugh	2	attested	haʃa	49	2	attested	haʃa	silkurux2011:i192:0:1		true	true	form_exact
193	A	1	silkurux2011:i193:A:1	50	49	P050-L033	to speak	3	attested	tʰeⁱŋgɛ	49	3	unresolved	thei!ɡɑ		contains a glyph with no verified reading	true	true	manual_recovered_legacy_unresolved
193	B	1	silkurux2011:i193:B:1	50	49	P050-L031	to speak	1	attested	bo	49	1	attested	bo	silkurux2011:i193:B:1		true	true	form_exact
193	C	1	silkurux2011:i193:C:1	50	49	P050-L031	to speak	1	attested	bo	49	1	attested	bo	silkurux2011:i193:C:1		true	true	form_exact
193	D	1	silkurux2011:i193:D:1	50	49	P050-L031	to speak	1	attested	bo	49	1	attested	bo	silkurux2011:i193:D:1		true	true	form_exact
193	E	1	silkurux2011:i193:E:1	50	49	P050-L031	to speak	1	attested	bo	49	1	attested	bo	silkurux2011:i193:E:1		true	true	form_exact
193	0	1	silkurux2011:i193:0:1	50	49	P050-L032	to speak	2	attested	bɔla	49	2	attested	b la	silkurux2011:i193:0:1		true	true	form_difference
194	A	1	silkurux2011:i194:A:1	50	49	P050-L034	to tell	0	not_used		49	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
194	B	1	silkurux2011:i194:B:1	50	49	P050-L034	to tell	0	not_used		49	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
194	C	1	silkurux2011:i194:C:1	50	49	P050-L034	to tell	0	not_used		49	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
194	D	1	silkurux2011:i194:D:1	50	49	P050-L034	to tell	0	not_used		49	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
194	E	1	silkurux2011:i194:E:1	50	49	P050-L034	to tell	0	not_used		49	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
194	0	1	silkurux2011:i194:0:1	50	49	P050-L034	to tell	0	not_used		49	0	not_used	[not used]		printed gap: the item was not elicited at any site	true	true	not_used_match
195	A	1	silkurux2011:i195:A:1	50	49	P050-L035	to know	0	blank		49	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
195	B	1	silkurux2011:i195:B:1	50	49	P050-L036	to know	1	attested	ax	49	1	attested	ax	silkurux2011:i195:B:1		true	true	form_exact
195	C	1	silkurux2011:i195:C:1	50	49	P050-L036	to know	1	attested	ax	49	1	attested	ax	silkurux2011:i195:C:1		true	true	form_exact
195	D	1	silkurux2011:i195:D:1	50	49	P050-L036	to know	1	attested	ax	49	1	attested	ax	silkurux2011:i195:D:1		true	true	form_exact
195	E	1	silkurux2011:i195:E:1	50	49	P050-L036	to know	1	attested	ax	49	1	attested	ax	silkurux2011:i195:E:1		true	true	form_exact
195	0	1	silkurux2011:i195:0:1	50	49	P050-L037	to know	2	attested	dʒana	49	2	attested	dʒana	silkurux2011:i195:0:1		true	true	form_exact
196	A	1	silkurux2011:i196:A:1	50	49	P050-L038	to forget	0	blank		49	0	blank	no entry		printed gap: the item was not elicited at this site	true	true	blank_match
196	B	1	silkurux2011:i196:B:1	50	49	P050-L039	to forget	1	attested	modɽo	49	1	attested	modɾo	silkurux2011:i196:B:1		true	true	form_difference
196	C	1	silkurux2011:i196:C:1	50	49	P050-L039	to forget	1	attested	modɽo	49	1	attested	modɾo	silkurux2011:i196:C:1		true	true	form_difference
196	D	1	silkurux2011:i196:D:1	50	49	P050-L039	to forget	1	attested	modɽo	49	1	attested	modɾo	silkurux2011:i196:D:1		true	true	form_difference
196	E	1	silkurux2011:i196:E:1	50	49	P050-L039	to forget	1	attested	modɽo	49	1	attested	modɾo	silkurux2011:i196:E:1		true	true	form_difference
196	0	1	silkurux2011:i196:0:1	50	49	P050-L040	to forget	2	attested	bʰulɛ dʒawa	49	2	attested	bhulɛ dʒawa	silkurux2011:i196:0:1		true	true	form_difference
197	A	1	silkurux2011:i197:A:1	50	49	P050-L041	to sleep	1	attested	kɛndrɛ	49	1	attested	kɑndɾɑ	silkurux2011:i197:A:1		true	true	form_difference
197	B	1	silkurux2011:i197:B:1	50	49	P050-L042	to sleep	1	attested	xandro	49	1	attested	xandɾo	silkurux2011:i197:B:1		true	true	form_difference
197	C	1	silkurux2011:i197:C:1	50	49	P050-L042	to sleep	1	attested	xandro	49	1	attested	xandɾo	silkurux2011:i197:C:1		true	true	form_difference
197	D	1	silkurux2011:i197:D:1	50	49	P050-L042	to sleep	1	attested	xandro	49	1	attested	xandɾo	silkurux2011:i197:D:1		true	true	form_difference
197	E	1	silkurux2011:i197:E:1	50	49	P050-L042	to sleep	1	attested	xandro	49	1	attested	xandɾo	silkurux2011:i197:E:1		true	true	form_difference
197	0	1	silkurux2011:i197:0:1	50	49	P050-L043	to sleep	2	attested	gʰumano	49	2	attested	ɡhumano	silkurux2011:i197:0:1		true	true	form_difference
