entry_key	item	site_code	site_variant	role	language_id	dialect_id	status	form	gloss	physical_page	printed_page	line_id	disposition	reason
silkurux2011:i189:E:1	189	E	1	target	Kurux	kurux2011-E-dulhapur	attested	on	to drink	50	49	P050-L019	staged_target	attested Kurux target-site form
silkurux2011:i189:0:1	189	0	1	control	B	kurux2011-0-bangla	attested	pani kʰawa	to drink	50	49	P050-L020	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i190:A:1	190	A	1	target	Kurux	kurux2011-A-dima	attested	pɛd	to sing	50	49	P050-L023	staged_target	attested Kurux target-site form
silkurux2011:i190:B:1	190	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	dandi par	to sing	50	49	P050-L021	staged_target	attested Kurux target-site form
silkurux2011:i190:C:1	190	C	1	target	Kurux	kurux2011-C-boldipukur	attested	dandi par	to sing	50	49	P050-L021	staged_target	attested Kurux target-site form
silkurux2011:i190:D:1	190	D	1	target	Kurux	kurux2011-D-lohanipara	attested	dandi par	to sing	50	49	P050-L021	staged_target	attested Kurux target-site form
silkurux2011:i190:E:1	190	E	1	target	Kurux	kurux2011-E-dulhapur	attested	dandi par	to sing	50	49	P050-L021	staged_target	attested Kurux target-site form
silkurux2011:i190:0:1	190	0	1	control	B	kurux2011-0-bangla	attested	gan gawa	to sing	50	49	P050-L022	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i191:A:1	191	A	1	target	Kurux	kurux2011-A-dima	attested	ɛlːɛ purmija	to bite	50	49	P050-L026	staged_target	attested Kurux target-site form
silkurux2011:i191:B:1	191	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	tʃab	to bite	50	49	P050-L024	staged_target	attested Kurux target-site form
silkurux2011:i191:C:1	191	C	1	target	Kurux	kurux2011-C-boldipukur	attested	tʃab	to bite	50	49	P050-L024	staged_target	attested Kurux target-site form
silkurux2011:i191:D:1	191	D	1	target	Kurux	kurux2011-D-lohanipara	attested	tʃab	to bite	50	49	P050-L024	staged_target	attested Kurux target-site form
silkurux2011:i191:E:1	191	E	1	target	Kurux	kurux2011-E-dulhapur	attested	tʃab	to bite	50	49	P050-L024	staged_target	attested Kurux target-site form
silkurux2011:i191:0:1	191	0	1	control	B	kurux2011-0-bangla	attested	kamɽano	to bite	50	49	P050-L025	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i192:A:1	192	A	1	target	Kurux	kurux2011-A-dima	blank		to laugh	50	49	P050-L027	excluded_blank	printed no-entry cell
silkurux2011:i192:B:1	192	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	alxo	to laugh	50	49	P050-L029	staged_target	attested Kurux target-site form
silkurux2011:i192:C:1	192	C	1	target	Kurux	kurux2011-C-boldipukur	attested	alkʰo	to laugh	50	49	P050-L028	staged_target	attested Kurux target-site form
silkurux2011:i192:D:1	192	D	1	target	Kurux	kurux2011-D-lohanipara	attested	alkʰo	to laugh	50	49	P050-L028	staged_target	attested Kurux target-site form
silkurux2011:i192:E:1	192	E	1	target	Kurux	kurux2011-E-dulhapur	attested	alkʰo	to laugh	50	49	P050-L028	staged_target	attested Kurux target-site form
silkurux2011:i192:0:1	192	0	1	control	B	kurux2011-0-bangla	attested	haʃa	to laugh	50	49	P050-L030	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i193:A:1	193	A	1	target	Kurux	kurux2011-A-dima	attested	tʰeⁱŋgɛ	to speak	50	49	P050-L033	staged_target	attested Kurux target-site form
silkurux2011:i193:B:1	193	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	bo	to speak	50	49	P050-L031	staged_target	attested Kurux target-site form
silkurux2011:i193:C:1	193	C	1	target	Kurux	kurux2011-C-boldipukur	attested	bo	to speak	50	49	P050-L031	staged_target	attested Kurux target-site form
silkurux2011:i193:D:1	193	D	1	target	Kurux	kurux2011-D-lohanipara	attested	bo	to speak	50	49	P050-L031	staged_target	attested Kurux target-site form
silkurux2011:i193:E:1	193	E	1	target	Kurux	kurux2011-E-dulhapur	attested	bo	to speak	50	49	P050-L031	staged_target	attested Kurux target-site form
silkurux2011:i193:0:1	193	0	1	control	B	kurux2011-0-bangla	attested	bɔla	to speak	50	49	P050-L032	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i194:A:1	194	A	1	target	Kurux	kurux2011-A-dima	not_used		to tell	50	49	P050-L034	excluded_not_used	item printed [not used] for all sites
silkurux2011:i194:B:1	194	B	1	target	Kurux	kurux2011-B-gabindanagar	not_used		to tell	50	49	P050-L034	excluded_not_used	item printed [not used] for all sites
silkurux2011:i194:C:1	194	C	1	target	Kurux	kurux2011-C-boldipukur	not_used		to tell	50	49	P050-L034	excluded_not_used	item printed [not used] for all sites
silkurux2011:i194:D:1	194	D	1	target	Kurux	kurux2011-D-lohanipara	not_used		to tell	50	49	P050-L034	excluded_not_used	item printed [not used] for all sites
silkurux2011:i194:E:1	194	E	1	target	Kurux	kurux2011-E-dulhapur	not_used		to tell	50	49	P050-L034	excluded_not_used	item printed [not used] for all sites
silkurux2011:i194:0:1	194	0	1	control	B	kurux2011-0-bangla	not_used		to tell	50	49	P050-L034	excluded_not_used	item printed [not used] for all sites
silkurux2011:i195:A:1	195	A	1	target	Kurux	kurux2011-A-dima	blank		to know	50	49	P050-L035	excluded_blank	printed no-entry cell
silkurux2011:i195:B:1	195	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	ax	to know	50	49	P050-L036	staged_target	attested Kurux target-site form
silkurux2011:i195:C:1	195	C	1	target	Kurux	kurux2011-C-boldipukur	attested	ax	to know	50	49	P050-L036	staged_target	attested Kurux target-site form
silkurux2011:i195:D:1	195	D	1	target	Kurux	kurux2011-D-lohanipara	attested	ax	to know	50	49	P050-L036	staged_target	attested Kurux target-site form
silkurux2011:i195:E:1	195	E	1	target	Kurux	kurux2011-E-dulhapur	attested	ax	to know	50	49	P050-L036	staged_target	attested Kurux target-site form
silkurux2011:i195:0:1	195	0	1	control	B	kurux2011-0-bangla	attested	dʒana	to know	50	49	P050-L037	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i196:A:1	196	A	1	target	Kurux	kurux2011-A-dima	blank		to forget	50	49	P050-L038	excluded_blank	printed no-entry cell
silkurux2011:i196:B:1	196	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	modɽo	to forget	50	49	P050-L039	staged_target	attested Kurux target-site form
silkurux2011:i196:C:1	196	C	1	target	Kurux	kurux2011-C-boldipukur	attested	modɽo	to forget	50	49	P050-L039	staged_target	attested Kurux target-site form
silkurux2011:i196:D:1	196	D	1	target	Kurux	kurux2011-D-lohanipara	attested	modɽo	to forget	50	49	P050-L039	staged_target	attested Kurux target-site form
silkurux2011:i196:E:1	196	E	1	target	Kurux	kurux2011-E-dulhapur	attested	modɽo	to forget	50	49	P050-L039	staged_target	attested Kurux target-site form
silkurux2011:i196:0:1	196	0	1	control	B	kurux2011-0-bangla	attested	bʰulɛ dʒawa	to forget	50	49	P050-L040	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i197:A:1	197	A	1	target	Kurux	kurux2011-A-dima	attested	kɛndrɛ	to sleep	50	49	P050-L041	staged_target	attested Kurux target-site form
silkurux2011:i197:B:1	197	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	xandro	to sleep	50	49	P050-L042	staged_target	attested Kurux target-site form
silkurux2011:i197:C:1	197	C	1	target	Kurux	kurux2011-C-boldipukur	attested	xandro	to sleep	50	49	P050-L042	staged_target	attested Kurux target-site form
silkurux2011:i197:D:1	197	D	1	target	Kurux	kurux2011-D-lohanipara	attested	xandro	to sleep	50	49	P050-L042	staged_target	attested Kurux target-site form
silkurux2011:i197:E:1	197	E	1	target	Kurux	kurux2011-E-dulhapur	attested	xandro	to sleep	50	49	P050-L042	staged_target	attested Kurux target-site form
silkurux2011:i197:0:1	197	0	1	control	B	kurux2011-0-bangla	attested	gʰumano	to sleep	50	49	P050-L043	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i198:A:1	198	A	1	target	Kurux	kurux2011-A-dima	blank		to dream	50	49	P050-L044	excluded_blank	printed no-entry cell
silkurux2011:i198:B:1	198	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	ʃapnar	to dream	50	49	P050-L045	staged_target	attested Kurux target-site form
silkurux2011:i198:C:1	198	C	1	target	Kurux	kurux2011-C-boldipukur	attested	ʃapnar	to dream	50	49	P050-L045	staged_target	attested Kurux target-site form
silkurux2011:i198:D:1	198	D	1	target	Kurux	kurux2011-D-lohanipara	attested	ʃapnar	to dream	50	49	P050-L045	staged_target	attested Kurux target-site form
silkurux2011:i198:E:1	198	E	1	target	Kurux	kurux2011-E-dulhapur	attested	ʃapnar	to dream	50	49	P050-L045	staged_target	attested Kurux target-site form
silkurux2011:i198:0:1	198	0	1	control	B	kurux2011-0-bangla	attested	ʃopno dɛkʰa	to dream	50	49	P050-L046	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i199:A:1	199	A	1	target	Kurux	kurux2011-A-dima	blank		to do/make	50	49	P050-L047	excluded_blank	printed no-entry cell
silkurux2011:i199:B:1	199	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	kam	to do/make	50	49	P050-L048	staged_target	attested Kurux target-site form
silkurux2011:i199:C:1	199	C	1	target	Kurux	kurux2011-C-boldipukur	attested	kam	to do/make	50	49	P050-L048	staged_target	attested Kurux target-site form
silkurux2011:i199:D:1	199	D	1	target	Kurux	kurux2011-D-lohanipara	attested	kam	to do/make	50	49	P050-L048	staged_target	attested Kurux target-site form
silkurux2011:i199:E:1	199	E	1	target	Kurux	kurux2011-E-dulhapur	attested	kam	to do/make	50	49	P050-L048	staged_target	attested Kurux target-site form
silkurux2011:i199:0:1	199	0	1	control	B	kurux2011-0-bangla	attested	kɔra	to do/make	50	49	P050-L049	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i200:A:1	200	A	1	target	Kurux	kurux2011-A-dima	blank		to work	50	49	P050-L050	excluded_blank	printed no-entry cell
silkurux2011:i200:B:1	200	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	kamnan	to work	50	49	P050-L051	staged_target	attested Kurux target-site form
silkurux2011:i200:C:1	200	C	1	target	Kurux	kurux2011-C-boldipukur	attested	nalaknan	to work	50	49	P050-L052	staged_target	attested Kurux target-site form
silkurux2011:i200:D:1	200	D	1	target	Kurux	kurux2011-D-lohanipara	attested	nalaknan	to work	50	49	P050-L052	staged_target	attested Kurux target-site form
silkurux2011:i200:E:1	200	E	1	target	Kurux	kurux2011-E-dulhapur	attested	nalaknan	to work	50	49	P050-L052	staged_target	attested Kurux target-site form
silkurux2011:i200:0:1	200	0	1	control	B	kurux2011-0-bangla	attested	kadʒ kɔra	to work	50	49	P050-L053	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i201:A:1	201	A	1	target	Kurux	kurux2011-A-dima	blank		to play	51	50	P051-L001	excluded_blank	printed no-entry cell
silkurux2011:i201:B:1	201	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	bɛtʃ	to play	51	50	P051-L002	staged_target	attested Kurux target-site form
silkurux2011:i201:C:1	201	C	1	target	Kurux	kurux2011-C-boldipukur	attested	bɛtʃ	to play	51	50	P051-L002	staged_target	attested Kurux target-site form
silkurux2011:i201:D:1	201	D	1	target	Kurux	kurux2011-D-lohanipara	attested	bɛtʃ	to play	51	50	P051-L002	staged_target	attested Kurux target-site form
silkurux2011:i201:E:1	201	E	1	target	Kurux	kurux2011-E-dulhapur	attested	bɛtʃ	to play	51	50	P051-L002	staged_target	attested Kurux target-site form
silkurux2011:i201:0:1	201	0	1	control	B	kurux2011-0-bangla	attested	kʰɛla	to play	51	50	P051-L003	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i202:A:1	202	A	1	target	Kurux	kurux2011-A-dima	blank		to dance	51	50	P051-L004	excluded_blank	printed no-entry cell
silkurux2011:i202:B:1	202	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	bɛtʃ	to dance	51	50	P051-L005	staged_target	attested Kurux target-site form
silkurux2011:i202:C:1	202	C	1	target	Kurux	kurux2011-C-boldipukur	attested	nal	to dance	51	50	P051-L006	staged_target	attested Kurux target-site form
silkurux2011:i202:D:1	202	D	1	target	Kurux	kurux2011-D-lohanipara	attested	bɛtʃ	to dance	51	50	P051-L005	staged_target	attested Kurux target-site form
silkurux2011:i202:D:2	202	D	2	target	Kurux	kurux2011-D-lohanipara	attested	nal	to dance	51	50	P051-L006	staged_target	attested Kurux target-site form
silkurux2011:i202:E:1	202	E	1	target	Kurux	kurux2011-E-dulhapur	attested	bɛtʃ	to dance	51	50	P051-L005	staged_target	attested Kurux target-site form
silkurux2011:i202:E:2	202	E	2	target	Kurux	kurux2011-E-dulhapur	attested	nal	to dance	51	50	P051-L006	staged_target	attested Kurux target-site form
silkurux2011:i202:0:1	202	0	1	control	B	kurux2011-0-bangla	attested	natʃa	to dance	51	50	P051-L007	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i203:A:1	203	A	1	target	Kurux	kurux2011-A-dima	blank		to throw	51	50	P051-L008	excluded_blank	printed no-entry cell
silkurux2011:i203:B:1	203	B	1	target	Kurux	kurux2011-B-gabindanagar	blank		to throw	51	50	P051-L008	excluded_blank	printed no-entry cell
silkurux2011:i203:C:1	203	C	1	target	Kurux	kurux2011-C-boldipukur	attested	lɛbdo	to throw	51	50	P051-L009	staged_target	attested Kurux target-site form
silkurux2011:i203:D:1	203	D	1	target	Kurux	kurux2011-D-lohanipara	attested	lɛbdo	to throw	51	50	P051-L009	staged_target	attested Kurux target-site form
silkurux2011:i203:E:1	203	E	1	target	Kurux	kurux2011-E-dulhapur	attested	lɛbdo	to throw	51	50	P051-L009	staged_target	attested Kurux target-site form
silkurux2011:i203:0:1	203	0	1	control	B	kurux2011-0-bangla	attested	tʃʰora	to throw	51	50	P051-L010	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i204:A:1	204	A	1	target	Kurux	kurux2011-A-dima	blank		to lift	51	50	P051-L011	excluded_blank	printed no-entry cell
silkurux2011:i204:B:1	204	B	1	target	Kurux	kurux2011-B-gabindanagar	blank		to lift	51	50	P051-L011	excluded_blank	printed no-entry cell
silkurux2011:i204:C:1	204	C	1	target	Kurux	kurux2011-C-boldipukur	attested	tʃod	to lift	51	50	P051-L012	staged_target	attested Kurux target-site form
silkurux2011:i204:D:1	204	D	1	target	Kurux	kurux2011-D-lohanipara	attested	tʃod	to lift	51	50	P051-L012	staged_target	attested Kurux target-site form
silkurux2011:i204:E:1	204	E	1	target	Kurux	kurux2011-E-dulhapur	attested	tʃod	to lift	51	50	P051-L012	staged_target	attested Kurux target-site form
silkurux2011:i204:0:1	204	0	1	control	B	kurux2011-0-bangla	attested	tola	to lift	51	50	P051-L013	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i205:A:1	205	A	1	target	Kurux	kurux2011-A-dima	blank		to push	51	50	P051-L014	excluded_blank	printed no-entry cell
silkurux2011:i205:B:1	205	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	tuk	to push	51	50	P051-L015	staged_target	attested Kurux target-site form
silkurux2011:i205:C:1	205	C	1	target	Kurux	kurux2011-C-boldipukur	attested	tuk	to push	51	50	P051-L015	staged_target	attested Kurux target-site form
silkurux2011:i205:D:1	205	D	1	target	Kurux	kurux2011-D-lohanipara	attested	tuk	to push	51	50	P051-L015	staged_target	attested Kurux target-site form
silkurux2011:i205:E:1	205	E	1	target	Kurux	kurux2011-E-dulhapur	attested	tuk	to push	51	50	P051-L015	staged_target	attested Kurux target-site form
silkurux2011:i205:0:1	205	0	1	control	B	kurux2011-0-bangla	attested	dʰakka dɛwa	to push	51	50	P051-L016	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i206:A:1	206	A	1	target	Kurux	kurux2011-A-dima	blank		to pull	51	50	P051-L017	excluded_blank	printed no-entry cell
silkurux2011:i206:B:1	206	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	ʈan	to pull	51	50	P051-L018	staged_target	attested Kurux target-site form
silkurux2011:i206:C:1	206	C	1	target	Kurux	kurux2011-C-boldipukur	attested	ʈan	to pull	51	50	P051-L018	staged_target	attested Kurux target-site form
silkurux2011:i206:D:1	206	D	1	target	Kurux	kurux2011-D-lohanipara	attested	ʈan	to pull	51	50	P051-L018	staged_target	attested Kurux target-site form
silkurux2011:i206:E:1	206	E	1	target	Kurux	kurux2011-E-dulhapur	attested	ʈan	to pull	51	50	P051-L018	staged_target	attested Kurux target-site form
silkurux2011:i206:0:1	206	0	1	control	B	kurux2011-0-bangla	attested	ʈana	to pull	51	50	P051-L019	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i207:A:1	207	A	1	target	Kurux	kurux2011-A-dima	blank		to tie	51	50	P051-L020	excluded_blank	printed no-entry cell
silkurux2011:i207:B:1	207	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	hɛ	to tie	51	50	P051-L021	staged_target	attested Kurux target-site form
silkurux2011:i207:C:1	207	C	1	target	Kurux	kurux2011-C-boldipukur	attested	hɛ	to tie	51	50	P051-L021	staged_target	attested Kurux target-site form
silkurux2011:i207:D:1	207	D	1	target	Kurux	kurux2011-D-lohanipara	attested	hɛ	to tie	51	50	P051-L021	staged_target	attested Kurux target-site form
silkurux2011:i207:E:1	207	E	1	target	Kurux	kurux2011-E-dulhapur	attested	hɛ	to tie	51	50	P051-L021	staged_target	attested Kurux target-site form
silkurux2011:i207:0:1	207	0	1	control	B	kurux2011-0-bangla	attested	bãdʰa	to tie	51	50	P051-L022	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i208:A:1	208	A	1	target	Kurux	kurux2011-A-dima	blank		to wipe	51	50	P051-L023	excluded_blank	printed no-entry cell
silkurux2011:i208:B:1	208	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	tʃitʃo	to wipe	51	50	P051-L024	staged_target	attested Kurux target-site form
silkurux2011:i208:C:1	208	C	1	target	Kurux	kurux2011-C-boldipukur	attested	tʃitʃo	to wipe	51	50	P051-L024	staged_target	attested Kurux target-site form
silkurux2011:i208:D:1	208	D	1	target	Kurux	kurux2011-D-lohanipara	attested	tʃitʃo	to wipe	51	50	P051-L024	staged_target	attested Kurux target-site form
silkurux2011:i208:E:1	208	E	1	target	Kurux	kurux2011-E-dulhapur	attested	tʃitʃo	to wipe	51	50	P051-L024	staged_target	attested Kurux target-site form
silkurux2011:i208:0:1	208	0	1	control	B	kurux2011-0-bangla	attested	motʃʰa	to wipe	51	50	P051-L025	excluded_control	standard Bangla comparison control retained audit-only
silkurux2011:i209:A:1	209	A	1	target	Kurux	kurux2011-A-dima	blank		to weave (on loom)	51	50	P051-L026	excluded_blank	printed no-entry cell
silkurux2011:i209:B:1	209	B	1	target	Kurux	kurux2011-B-gabindanagar	attested	ɛs	to weave (on loom)	51	50	P051-L027	staged_target	attested Kurux target-site form
